Date,hour,price
2023-10-11,0,2.82
2023-10-11,1,1.06
2023-10-11,2,0.11
2023-10-11,3,0.06
2023-10-11,4,0
2023-10-11,5,0.09
2023-10-11,6,2.17
2023-10-11,7,9.68
2023-10-11,8,15.19
2023-10-11,9,13.12
2023-10-11,10,8.19
2023-10-11,11,1.05
2023-10-11,12,0
2023-10-11,13,-0.06
2023-10-11,14,-0.04
2023-10-11,15,0.06
2023-10-11,16,7.46
2023-10-11,17,14.13
2023-10-11,18,15.51
2023-10-11,19,15.54
2023-10-11,20,13.44
2023-10-11,21,9.68
2023-10-11,22,5.9
2023-10-11,23,4.86
2023-10-12,0,4.27
2023-10-12,1,0.13
2023-10-12,2,1.23
2023-10-12,3,0.13
2023-10-12,4,5.83
2023-10-12,5,6.77
2023-10-12,6,15.96
2023-10-12,7,23.53
2023-10-12,8,28.47
2023-10-12,9,27.33
2023-10-12,10,25.79
2023-10-12,11,24.17
2023-10-12,12,25.54
2023-10-12,13,26.03
2023-10-12,14,29.91
2023-10-12,15,28.52
2023-10-12,16,65.17
2023-10-12,17,145
2023-10-12,18,169.9
2023-10-12,19,220.99
2023-10-12,20,151.27
2023-10-12,21,129.36
2023-10-12,22,123.5
2023-10-12,23,109.84
2023-10-13,0,123.99
2023-10-13,1,115
2023-10-13,2,107.14
2023-10-13,3,101.4
2023-10-13,4,99.9
2023-10-13,5,95.25
2023-10-13,6,52.65
2023-10-13,7,51.86
2023-10-13,8,51.15
2023-10-13,9,48.56
2023-10-13,10,46.1
2023-10-13,11,34.24
2023-10-13,12,25.96
2023-10-13,13,7.3
2023-10-13,14,4.31
2023-10-13,15,4.24
2023-10-13,16,4.26
2023-10-13,17,3.6
2023-10-13,18,11.51
2023-10-13,19,17
2023-10-13,20,15
2023-10-13,21,5.05
2023-10-13,22,0.18
2023-10-13,23,-0.81
2023-10-14,0,-0.09
2023-10-14,1,-1.93
2023-10-14,2,-1.53
2023-10-14,3,-1.72
2023-10-14,4,-2.21
2023-10-14,5,-2.08
2023-10-14,6,-0.96
2023-10-14,7,-0.02
2023-10-14,8,5.61
2023-10-14,9,1.22
2023-10-14,10,0.01
2023-10-14,11,-0.31
2023-10-14,12,-2.6
2023-10-14,13,-2.62
2023-10-14,14,-2.11
2023-10-14,15,-0.08
2023-10-14,16,0.05
2023-10-14,17,0.11
2023-10-14,18,2.34
2023-10-14,19,2.39
2023-10-14,20,0.21
2023-10-14,21,0.12
2023-10-14,22,0.1
2023-10-14,23,0.08
2023-10-15,0,0.01
2023-10-15,1,0
2023-10-15,2,0.04
2023-10-15,3,0.03
2023-10-15,4,0.01
2023-10-15,5,0.06
2023-10-15,6,0.06
2023-10-15,7,0.1
2023-10-15,8,2.08
2023-10-15,9,1.16
2023-10-15,10,2.01
2023-10-15,11,-0.09
2023-10-15,12,-1.2
2023-10-15,13,-1.03
2023-10-15,14,-2.01
2023-10-15,15,-0.23
2023-10-15,16,1.04
2023-10-15,17,30.79
2023-10-15,18,33.56
2023-10-15,19,35.67
2023-10-15,20,35.04
2023-10-15,21,35.59
2023-10-15,22,36.41
2023-10-15,23,36.76
2023-10-16,0,39.56
2023-10-16,1,37.97
2023-10-16,2,38.52
2023-10-16,3,39.34
2023-10-16,4,43.29
2023-10-16,5,47.48
2023-10-16,6,54.63
2023-10-16,7,60.72
2023-10-16,8,91.28
2023-10-16,9,80.04
2023-10-16,10,60.89
2023-10-16,11,59.37
2023-10-16,12,58.95
2023-10-16,13,59.53
2023-10-16,14,64.8
2023-10-16,15,116.75
2023-10-16,16,138.96
2023-10-16,17,166.83
2023-10-16,18,211.06
2023-10-16,19,240
2023-10-16,20,159.94
2023-10-16,21,145.01
2023-10-16,22,135.2
2023-10-16,23,119.22
2023-10-17,0,127.58
2023-10-17,1,114.04
2023-10-17,2,108.38
2023-10-17,3,105.5
2023-10-17,4,105.44
2023-10-17,5,113.85
2023-10-17,6,133
2023-10-17,7,161.78
2023-10-17,8,187.38
2023-10-17,9,159.4
2023-10-17,10,134.98
2023-10-17,11,113.67
2023-10-17,12,105.61
2023-10-17,13,75.44
2023-10-17,14,55.56
2023-10-17,15,75.65
2023-10-17,16,119
2023-10-17,17,139.89
2023-10-17,18,159.8
2023-10-17,19,161.69
2023-10-17,20,128.48
2023-10-17,21,119.72
2023-10-17,22,108.48
2023-10-17,23,95.14
2023-10-18,0,53.73
2023-10-18,1,63.35
2023-10-18,2,57.73
2023-10-18,3,49.56
2023-10-18,4,42.54
2023-10-18,5,48.42
2023-10-18,6,126.7
2023-10-18,7,166.91
2023-10-18,8,159.14
2023-10-18,9,123.41
2023-10-18,10,90.02
2023-10-18,11,76.92
2023-10-18,12,70.09
2023-10-18,13,64
2023-10-18,14,65.87
2023-10-18,15,66.73
2023-10-18,16,74.9
2023-10-18,17,102.55
2023-10-18,18,105.5
2023-10-18,19,53.05
2023-10-18,20,48.75
2023-10-18,21,39
2023-10-18,22,35.89
2023-10-18,23,29.36
2023-10-19,0,17.4
2023-10-19,1,2.91
2023-10-19,2,2.46
2023-10-19,3,1.92
2023-10-19,4,2.45
2023-10-19,5,10.25
2023-10-19,6,15.69
2023-10-19,7,31.58
2023-10-19,8,34.91
2023-10-19,9,35.04
2023-10-19,10,34.4
2023-10-19,11,34
2023-10-19,12,31.34
2023-10-19,13,32.52
2023-10-19,14,29.96
2023-10-19,15,29.22
2023-10-19,16,28.91
2023-10-19,17,29.69
2023-10-19,18,29.7
2023-10-19,19,19.91
2023-10-19,20,14.75
2023-10-19,21,10.49
2023-10-19,22,9.1
2023-10-19,23,6.63
2023-10-20,0,6.44
2023-10-20,1,6.23
2023-10-20,2,6.02
2023-10-20,3,5.67
2023-10-20,4,5.41
2023-10-20,5,8.4
2023-10-20,6,9.98
2023-10-20,7,18.91
2023-10-20,8,23.92
2023-10-20,9,18.92
2023-10-20,10,14.35
2023-10-20,11,13.51
2023-10-20,12,10.29
2023-10-20,13,9.93
2023-10-20,14,9.95
2023-10-20,15,13.2
2023-10-20,16,16.62
2023-10-20,17,19.24
2023-10-20,18,37.16
2023-10-20,19,34.88
2023-10-20,20,33.9
2023-10-20,21,33.9
2023-10-20,22,33.9
2023-10-20,23,33.24
2023-10-21,0,41.29
2023-10-21,1,37
2023-10-21,2,37.36
2023-10-21,3,33.95
2023-10-21,4,34.95
2023-10-21,5,35.14
2023-10-21,6,39.04
2023-10-21,7,51.1
2023-10-21,8,50.9
2023-10-21,9,52
2023-10-21,10,44.83
2023-10-21,11,31.1
2023-10-21,12,20.8
2023-10-21,13,10
2023-10-21,14,13.21
2023-10-21,15,28.03
2023-10-21,16,61.59
2023-10-21,17,92.85
2023-10-21,18,66.53
2023-10-21,19,60.84
2023-10-21,20,49.91
2023-10-21,21,50.18
2023-10-21,22,48.75
2023-10-21,23,40.15
2023-10-22,0,39.37
2023-10-22,1,30.36
2023-10-22,2,18.61
2023-10-22,3,15.63
2023-10-22,4,18.35
2023-10-22,5,34.32
2023-10-22,6,30.26
2023-10-22,7,57.34
2023-10-22,8,52.2
2023-10-22,9,52.89
2023-10-22,10,51.47
2023-10-22,11,48.59
2023-10-22,12,44.99
2023-10-22,13,29.19
2023-10-22,14,31.86
2023-10-22,15,51.29
2023-10-22,16,57.69
2023-10-22,17,61.22
2023-10-22,18,60.27
2023-10-22,19,59.2
2023-10-22,20,56
2023-10-22,21,55.08
2023-10-22,22,53.72
2023-10-22,23,52.44
2023-10-23,0,99.46
2023-10-23,1,67.17
2023-10-23,2,80.29
2023-10-23,3,67.14
2023-10-23,4,75.45
2023-10-23,5,83.2
2023-10-23,6,135.53
2023-10-23,7,173.6
2023-10-23,8,198.39
2023-10-23,9,151.65
2023-10-23,10,128.07
2023-10-23,11,109.03
2023-10-23,12,102.26
2023-10-23,13,103.22
2023-10-23,14,107
2023-10-23,15,125.63
2023-10-23,16,138.67
2023-10-23,17,154.97
2023-10-23,18,165.19
2023-10-23,19,155.9
2023-10-23,20,127.33
2023-10-23,21,104.02
2023-10-23,22,107.95
2023-10-23,23,92.76
2023-10-24,0,101.33
2023-10-24,1,97.21
2023-10-24,2,94.54
2023-10-24,3,89.46
2023-10-24,4,90.27
2023-10-24,5,75.85
2023-10-24,6,99.21
2023-10-24,7,115.38
2023-10-24,8,99.87
2023-10-24,9,68.77
2023-10-24,10,70.33
2023-10-24,11,64.06
2023-10-24,12,61.27
2023-10-24,13,60.31
2023-10-24,14,62.65
2023-10-24,15,60.25
2023-10-24,16,60.49
2023-10-24,17,61.82
2023-10-24,18,62.06
2023-10-24,19,60.68
2023-10-24,20,59.8
2023-10-24,21,57.3
2023-10-24,22,58.47
2023-10-24,23,57.39
2023-10-25,0,53.66
2023-10-25,1,53.4
2023-10-25,2,52.94
2023-10-25,3,52.98
2023-10-25,4,53.36
2023-10-25,5,53.61
2023-10-25,6,57.22
2023-10-25,7,69.64
2023-10-25,8,105.76
2023-10-25,9,115.5
2023-10-25,10,124.47
2023-10-25,11,124.61
2023-10-25,12,117.38
2023-10-25,13,115.62
2023-10-25,14,124.47
2023-10-25,15,132.25
2023-10-25,16,66.91
2023-10-25,17,90.12
2023-10-25,18,90.01
2023-10-25,19,66.3
2023-10-25,20,61.98
2023-10-25,21,114.19
2023-10-25,22,102.54
2023-10-25,23,87.62
2023-10-26,0,43.61
2023-10-26,1,58.78
2023-10-26,2,59.06
2023-10-26,3,61.59
2023-10-26,4,60.96
2023-10-26,5,62.08
2023-10-26,6,69.59
2023-10-26,7,67.87
2023-10-26,8,69.41
2023-10-26,9,70.47
2023-10-26,10,70.5
2023-10-26,11,74.21
2023-10-26,12,74.17
2023-10-26,13,72.06
2023-10-26,14,69.88
2023-10-26,15,97.62
2023-10-26,16,109.99
2023-10-26,17,139.48
2023-10-26,18,150.95
2023-10-26,19,150.99
2023-10-26,20,130.72
2023-10-26,21,116.2
2023-10-26,22,112.51
2023-10-26,23,94.84
2023-10-27,0,104.56
2023-10-27,1,97.33
2023-10-27,2,95.11
2023-10-27,3,95
2023-10-27,4,99.15
2023-10-27,5,104.58
2023-10-27,6,122.4
2023-10-27,7,139.4
2023-10-27,8,154.55
2023-10-27,9,152.7
2023-10-27,10,111.39
2023-10-27,11,111.51
2023-10-27,12,122.39
2023-10-27,13,109.8
2023-10-27,14,101.57
2023-10-27,15,107.2
2023-10-27,16,113.16
2023-10-27,17,125.96
2023-10-27,18,139.82
2023-10-27,19,140.54
2023-10-27,20,120.89
2023-10-27,21,100.05
2023-10-27,22,96.84
2023-10-27,23,93.7
2023-10-28,0,75.02
2023-10-28,1,68.61
2023-10-28,2,64.59
2023-10-28,3,55
2023-10-28,4,58.73
2023-10-28,5,60.26
2023-10-28,6,64.82
2023-10-28,7,74
2023-10-28,8,89.35
2023-10-28,9,89.5
2023-10-28,10,87.01
2023-10-28,11,69.79
2023-10-28,12,69.86
2023-10-28,13,67.9
2023-10-28,14,73.27
2023-10-28,15,78.14
2023-10-28,16,87.66
2023-10-28,17,123.32
2023-10-28,18,145.39
2023-10-28,19,92.38
2023-10-28,20,68.79
2023-10-28,21,61.91
2023-10-28,22,58.54
2023-10-28,23,47.48
2023-10-29,0,14.05
2023-10-29,1,0.96
2023-10-29,2,0.01
2023-10-29,2,0.02
2023-10-29,3,-0.24
2023-10-29,4,-0.28
2023-10-29,5,-0.39
2023-10-29,6,-0.36
2023-10-29,7,-0.07
2023-10-29,8,0.01
2023-10-29,9,0
2023-10-29,10,-0.21
2023-10-29,11,-0.08
2023-10-29,12,0
2023-10-29,13,0.61
2023-10-29,14,10.03
2023-10-29,15,40.03
2023-10-29,16,76.92
2023-10-29,17,83.9
2023-10-29,18,76.98
2023-10-29,19,67.37
2023-10-29,20,62.16
2023-10-29,21,54.02
2023-10-29,22,51.94
2023-10-29,23,38.47
2023-10-30,0,18.02
2023-10-30,1,12.22
2023-10-30,2,11.5
2023-10-30,3,11.22
2023-10-30,4,14.78
2023-10-30,5,25.16
2023-10-30,6,80.29
2023-10-30,7,79.26
2023-10-30,8,81.96
2023-10-30,9,77.25
2023-10-30,10,74.03
2023-10-30,11,72.32
2023-10-30,12,71.03
2023-10-30,13,72.82
2023-10-30,14,81.14
2023-10-30,15,88.75
2023-10-30,16,98.9
2023-10-30,17,113.19
2023-10-30,18,103.77
2023-10-30,19,89.12
2023-10-30,20,80.65
2023-10-30,21,90.08
2023-10-30,22,84.4
2023-10-30,23,89.01
2023-10-31,0,86.05
2023-10-31,1,79.2
2023-10-31,2,71.96
2023-10-31,3,64.8
2023-10-31,4,61.97
2023-10-31,5,69.77
2023-10-31,6,83.54
2023-10-31,7,107.17
2023-10-31,8,107.79
2023-10-31,9,100.29
2023-10-31,10,92.81
2023-10-31,11,101.53
2023-10-31,12,101.49
2023-10-31,13,97.57
2023-10-31,14,104.75
2023-10-31,15,117.51
2023-10-31,16,135.11
2023-10-31,17,161.81
2023-10-31,18,172.04
2023-10-31,19,152.92
2023-10-31,20,125.88
2023-10-31,21,115.92
2023-10-31,22,104.92
2023-10-31,23,95.37
2023-11-01,0,65.37
2023-11-01,1,65.58
2023-11-01,2,60.79
2023-11-01,3,60.74
2023-11-01,4,58.94
2023-11-01,5,66.04
2023-11-01,6,78.97
2023-11-01,7,85.56
2023-11-01,8,87.77
2023-11-01,9,69.23
2023-11-01,10,59
2023-11-01,11,51.4
2023-11-01,12,47.64
2023-11-01,13,51.99
2023-11-01,14,64.07
2023-11-01,15,67.9
2023-11-01,16,70.88
2023-11-01,17,73.8
2023-11-01,18,71.09
2023-11-01,19,64.97
2023-11-01,20,53.15
2023-11-01,21,39.51
2023-11-01,22,34.17
2023-11-01,23,18.76
2023-11-02,0,21.4
2023-11-02,1,16.97
2023-11-02,2,15.38
2023-11-02,3,13.74
2023-11-02,4,14.49
2023-11-02,5,22.52
2023-11-02,6,69.57
2023-11-02,7,75.01
2023-11-02,8,77.81
2023-11-02,9,69.16
2023-11-02,10,60.08
2023-11-02,11,59.96
2023-11-02,12,59.32
2023-11-02,13,59.36
2023-11-02,14,62.23
2023-11-02,15,61.57
2023-11-02,16,62.67
2023-11-02,17,63.1
2023-11-02,18,58.28
2023-11-02,19,58.8
2023-11-02,20,57.54
2023-11-02,21,57.28
2023-11-02,22,56.52
2023-11-02,23,53.67
2023-11-03,0,15.17
2023-11-03,1,11.47
2023-11-03,2,10
2023-11-03,3,5.73
2023-11-03,4,9.73
2023-11-03,5,23.6
2023-11-03,6,61.58
2023-11-03,7,61.3
2023-11-03,8,63
2023-11-03,9,62.52
2023-11-03,10,62.37
2023-11-03,11,61.27
2023-11-03,12,59.76
2023-11-03,13,57.12
2023-11-03,14,58.41
2023-11-03,15,57.89
2023-11-03,16,60.64
2023-11-03,17,60.32
2023-11-03,18,60.86
2023-11-03,19,59.82
2023-11-03,20,57.69
2023-11-03,21,53.13
2023-11-03,22,45.53
2023-11-03,23,20.63
2023-11-04,0,45.72
2023-11-04,1,32.06
2023-11-04,2,30
2023-11-04,3,22.01
2023-11-04,4,19.19
2023-11-04,5,15.4
2023-11-04,6,16.13
2023-11-04,7,25.08
2023-11-04,8,25.85
2023-11-04,9,20
2023-11-04,10,13.95
2023-11-04,11,15.2
2023-11-04,12,20
2023-11-04,13,21.14
2023-11-04,14,30.79
2023-11-04,15,42.69
2023-11-04,16,40
2023-11-04,17,48.76
2023-11-04,18,40
2023-11-04,19,29.61
2023-11-04,20,12.82
2023-11-04,21,10.4
2023-11-04,22,11.73
2023-11-04,23,7.05
2023-11-05,0,8.71
2023-11-05,1,6.59
2023-11-05,2,5.18
2023-11-05,3,2.98
2023-11-05,4,4.24
2023-11-05,5,7.99
2023-11-05,6,16.49
2023-11-05,7,44.42
2023-11-05,8,48.64
2023-11-05,9,46.83
2023-11-05,10,47.47
2023-11-05,11,48.46
2023-11-05,12,44.28
2023-11-05,13,45.23
2023-11-05,14,38.15
2023-11-05,15,57.18
2023-11-05,16,63.09
2023-11-05,17,74.95
2023-11-05,18,72.67
2023-11-05,19,59.17
2023-11-05,20,50.1
2023-11-05,21,51.55
2023-11-05,22,50.1
2023-11-05,23,45.89
2023-11-06,0,47.24
2023-11-06,1,31.89
2023-11-06,2,16.91
2023-11-06,3,16.68
2023-11-06,4,16.94
2023-11-06,5,16.99
2023-11-06,6,72.57
2023-11-06,7,95.56
2023-11-06,8,95.93
2023-11-06,9,74.93
2023-11-06,10,60.14
2023-11-06,11,56.48
2023-11-06,12,58.05
2023-11-06,13,66.98
2023-11-06,14,80.29
2023-11-06,15,95.21
2023-11-06,16,112.17
2023-11-06,17,137.67
2023-11-06,18,150.94
2023-11-06,19,139.52
2023-11-06,20,111.12
2023-11-06,21,105.67
2023-11-06,22,99.08
2023-11-06,23,87.74
2023-11-07,0,78.9
2023-11-07,1,76.3
2023-11-07,2,70.8
2023-11-07,3,68.01
2023-11-07,4,70.25
2023-11-07,5,83.35
2023-11-07,6,101.28
2023-11-07,7,132.52
2023-11-07,8,136.05
2023-11-07,9,111.97
2023-11-07,10,99.24
2023-11-07,11,88.76
2023-11-07,12,86.04
2023-11-07,13,88.27
2023-11-07,14,97.49
2023-11-07,15,101.97
2023-11-07,16,112.89
2023-11-07,17,136.84
2023-11-07,18,149.07
2023-11-07,19,101.16
2023-11-07,20,87.33
2023-11-07,21,83.28
2023-11-07,22,80.44
2023-11-07,23,74.17
2023-11-08,0,70.6
2023-11-08,1,74.22
2023-11-08,2,66.73
2023-11-08,3,61.98
2023-11-08,4,66.76
2023-11-08,5,74.22
2023-11-08,6,77.39
2023-11-08,7,88.49
2023-11-08,8,104.91
2023-11-08,9,93.44
2023-11-08,10,84.76
2023-11-08,11,78.85
2023-11-08,12,75.71
2023-11-08,13,76.08
2023-11-08,14,82.98
2023-11-08,15,80.48
2023-11-08,16,85.24
2023-11-08,17,87.52
2023-11-08,18,79.24
2023-11-08,19,72.63
2023-11-08,20,67.26
2023-11-08,21,63.96
2023-11-08,22,55.72
2023-11-08,23,61.44
2023-11-09,0,64.48
2023-11-09,1,66.21
2023-11-09,2,67.87
2023-11-09,3,72.56
2023-11-09,4,74.44
2023-11-09,5,83.63
2023-11-09,6,109.61
2023-11-09,7,120.06
2023-11-09,8,121.22
2023-11-09,9,109.69
2023-11-09,10,100.08
2023-11-09,11,95
2023-11-09,12,90.16
2023-11-09,13,92.32
2023-11-09,14,100.61
2023-11-09,15,116.61
2023-11-09,16,127.01
2023-11-09,17,131.8
2023-11-09,18,128.58
2023-11-09,19,99.65
2023-11-09,20,83.26
2023-11-09,21,79.89
2023-11-09,22,78.86
2023-11-09,23,74.36
2023-11-10,0,64.08
2023-11-10,1,59.73
2023-11-10,2,53.74
2023-11-10,3,48.36
2023-11-10,4,50
2023-11-10,5,66.78
2023-11-10,6,76.6
2023-11-10,7,83.75
2023-11-10,8,84.07
2023-11-10,9,82.56
2023-11-10,10,81.43
2023-11-10,11,80.36
2023-11-10,12,77.17
2023-11-10,13,78.08
2023-11-10,14,82.96
2023-11-10,15,97.75
2023-11-10,16,121.07
2023-11-10,17,135.15
2023-11-10,18,135.1
2023-11-10,19,123.58
2023-11-10,20,112.93
2023-11-10,21,105.1
2023-11-10,22,103.97
2023-11-10,23,93.2
2023-11-11,0,87.3
2023-11-11,1,85.89
2023-11-11,2,85.88
2023-11-11,3,83.21
2023-11-11,4,82.71
2023-11-11,5,85.44
2023-11-11,6,86.3
2023-11-11,7,88
2023-11-11,8,92
2023-11-11,9,94.89
2023-11-11,10,91.28
2023-11-11,11,90.22
2023-11-11,12,87.94
2023-11-11,13,87.8
2023-11-11,14,91.5
2023-11-11,15,102.87
2023-11-11,16,115.72
2023-11-11,17,127.98
2023-11-11,18,135.76
2023-11-11,19,124.47
2023-11-11,20,113.51
2023-11-11,21,102.58
2023-11-11,22,92.38
2023-11-11,23,87.41
2023-11-12,0,89.54
2023-11-12,1,85.36
2023-11-12,2,85.25
2023-11-12,3,83.35
2023-11-12,4,84.13
2023-11-12,5,86.88
2023-11-12,6,86.24
2023-11-12,7,86.61
2023-11-12,8,87.62
2023-11-12,9,89.75
2023-11-12,10,88.61
2023-11-12,11,86.67
2023-11-12,12,88.09
2023-11-12,13,89.02
2023-11-12,14,93.75
2023-11-12,15,109.52
2023-11-12,16,123.81
2023-11-12,17,138.27
2023-11-12,18,131.64
2023-11-12,19,125.41
2023-11-12,20,116.8
2023-11-12,21,107.33
2023-11-12,22,100.14
2023-11-12,23,88.02
2023-11-13,0,91.26
2023-11-13,1,86.82
2023-11-13,2,87
2023-11-13,3,87.25
2023-11-13,4,87.36
2023-11-13,5,93.26
2023-11-13,6,101.18
2023-11-13,7,134.21
2023-11-13,8,145
2023-11-13,9,125.9
2023-11-13,10,118.86
2023-11-13,11,100.62
2023-11-13,12,92.75
2023-11-13,13,92.49
2023-11-13,14,83.92
2023-11-13,15,80.13
2023-11-13,16,78.67
2023-11-13,17,80.29
2023-11-13,18,80
2023-11-13,19,73.36
2023-11-13,20,64.65
2023-11-13,21,61.36
2023-11-13,22,51.07
2023-11-13,23,30.01
2023-11-14,0,36.81
2023-11-14,1,35.83
2023-11-14,2,34.92
2023-11-14,3,34.44
2023-11-14,4,34.26
2023-11-14,5,36.55
2023-11-14,6,46.6
2023-11-14,7,76.91
2023-11-14,8,80.19
2023-11-14,9,76.51
2023-11-14,10,72.62
2023-11-14,11,72.82
2023-11-14,12,75.06
2023-11-14,13,75.09
2023-11-14,14,79.77
2023-11-14,15,86
2023-11-14,16,88.62
2023-11-14,17,95.2
2023-11-14,18,93.29
2023-11-14,19,88.35
2023-11-14,20,87.09
2023-11-14,21,89.56
2023-11-14,22,88.75
2023-11-14,23,85.5
2023-11-15,0,81.1
2023-11-15,1,76.42
2023-11-15,2,72.9
2023-11-15,3,70.69
2023-11-15,4,74.45
2023-11-15,5,82.28
2023-11-15,6,103.08
2023-11-15,7,123.19
2023-11-15,8,128.59
2023-11-15,9,121.29
2023-11-15,10,112.78
2023-11-15,11,99.84
2023-11-15,12,97.36
2023-11-15,13,101.09
2023-11-15,14,106.27
2023-11-15,15,121.21
2023-11-15,16,122.96
2023-11-15,17,127.84
2023-11-15,18,129.9
2023-11-15,19,121.08
2023-11-15,20,109.9
2023-11-15,21,97.5
2023-11-15,22,91.66
2023-11-15,23,84.21
2023-11-16,0,85.46
2023-11-16,1,83.25
2023-11-16,2,75.12
2023-11-16,3,74.06
2023-11-16,4,81.1
2023-11-16,5,87.03
2023-11-16,6,99.85
2023-11-16,7,126.9
2023-11-16,8,129.99
2023-11-16,9,128.59
2023-11-16,10,120.1
2023-11-16,11,116.62
2023-11-16,12,122.63
2023-11-16,13,131.64
2023-11-16,14,146.52
2023-11-16,15,158.5
2023-11-16,16,158.24
2023-11-16,17,182.39
2023-11-16,18,142.26
2023-11-16,19,125.23
2023-11-16,20,121.18
2023-11-16,21,115
2023-11-16,22,109.86
2023-11-16,23,98.27
2023-11-17,0,106
2023-11-17,1,100
2023-11-17,2,95.65
2023-11-17,3,92.76
2023-11-17,4,95.7
2023-11-17,5,103.2
2023-11-17,6,119.35
2023-11-17,7,131.03
2023-11-17,8,141.92
2023-11-17,9,134.75
2023-11-17,10,127.91
2023-11-17,11,125.18
2023-11-17,12,119.5
2023-11-17,13,112
2023-11-17,14,123.91
2023-11-17,15,129.99
2023-11-17,16,137.65
2023-11-17,17,146.32
2023-11-17,18,149.6
2023-11-17,19,141
2023-11-17,20,128.41
2023-11-17,21,120.33
2023-11-17,22,118.14
2023-11-17,23,111.88
2023-11-18,0,110.56
2023-11-18,1,97.38
2023-11-18,2,90.61
2023-11-18,3,85.96
2023-11-18,4,82.48
2023-11-18,5,82.48
2023-11-18,6,86.19
2023-11-18,7,92.08
2023-11-18,8,100.21
2023-11-18,9,97.36
2023-11-18,10,96.08
2023-11-18,11,95.2
2023-11-18,12,94.7
2023-11-18,13,94.98
2023-11-18,14,97.06
2023-11-18,15,97.41
2023-11-18,16,95.98
2023-11-18,17,105.07
2023-11-18,18,107.34
2023-11-18,19,89.05
2023-11-18,20,83.1
2023-11-18,21,77.98
2023-11-18,22,73.76
2023-11-18,23,58.11
2023-11-19,0,19.13
2023-11-19,1,5.75
2023-11-19,2,4.1
2023-11-19,3,0.13
2023-11-19,4,0.07
2023-11-19,5,0.09
2023-11-19,6,2.33
2023-11-19,7,5.59
2023-11-19,8,20.01
2023-11-19,9,35.97
2023-11-19,10,57.47
2023-11-19,11,59.99
2023-11-19,12,61.21
2023-11-19,13,62.05
2023-11-19,14,63.46
2023-11-19,15,67.31
2023-11-19,16,80.98
2023-11-19,17,95.02
2023-11-19,18,104.55
2023-11-19,19,103.82
2023-11-19,20,88.65
2023-11-19,21,84.38
2023-11-19,22,88.05
2023-11-19,23,80.05
2023-11-20,0,68.3
2023-11-20,1,62.68
2023-11-20,2,59.91
2023-11-20,3,60.03
2023-11-20,4,64.76
2023-11-20,5,80.43
2023-11-20,6,102.75
2023-11-20,7,128.09
2023-11-20,8,126.67
2023-11-20,9,118.44
2023-11-20,10,112.18
2023-11-20,11,106
2023-11-20,12,103
2023-11-20,13,113.95
2023-11-20,14,120.35
2023-11-20,15,128.75
2023-11-20,16,139.93
2023-11-20,17,147
2023-11-20,18,139.98
2023-11-20,19,130.07
2023-11-20,20,119.9
2023-11-20,21,106.68
2023-11-20,22,107.83
2023-11-20,23,97.46
2023-11-21,0,102.75
2023-11-21,1,98.2
2023-11-21,2,96.12
2023-11-21,3,91.17
2023-11-21,4,95.91
2023-11-21,5,101.11
2023-11-21,6,120.1
2023-11-21,7,136.08
2023-11-21,8,142.59
2023-11-21,9,137.19
2023-11-21,10,135
2023-11-21,11,134.9
2023-11-21,12,139.79
2023-11-21,13,139.78
2023-11-21,14,138.37
2023-11-21,15,140.34
2023-11-21,16,143.92
2023-11-21,17,146.97
2023-11-21,18,142.08
2023-11-21,19,132.35
2023-11-21,20,124.79
2023-11-21,21,110.52
2023-11-21,22,110.91
2023-11-21,23,98.04
2023-11-22,0,98
2023-11-22,1,95.01
2023-11-22,2,95.01
2023-11-22,3,92
2023-11-22,4,92.49
2023-11-22,5,94.87
2023-11-22,6,97.97
2023-11-22,7,108.08
2023-11-22,8,96.19
2023-11-22,9,107.7
2023-11-22,10,78.77
2023-11-22,11,68.6
2023-11-22,12,67.97
2023-11-22,13,72.77
2023-11-22,14,71.74
2023-11-22,15,52.98
2023-11-22,16,60.83
2023-11-22,17,71.45
2023-11-22,18,58.05
2023-11-22,19,50.62
2023-11-22,20,48.55
2023-11-22,21,48.16
2023-11-22,22,49.73
2023-11-22,23,40.08
2023-11-23,0,44.02
2023-11-23,1,39.05
2023-11-23,2,33.94
2023-11-23,3,29.9
2023-11-23,4,20.18
2023-11-23,5,32.17
2023-11-23,6,34.07
2023-11-23,7,30.94
2023-11-23,8,35.5
2023-11-23,9,35.94
2023-11-23,10,36.56
2023-11-23,11,37.7
2023-11-23,12,36.18
2023-11-23,13,47.51
2023-11-23,14,48.38
2023-11-23,15,48.98
2023-11-23,16,49.8
2023-11-23,17,68.64
2023-11-23,18,67.44
2023-11-23,19,53.46
2023-11-23,20,50.9
2023-11-23,21,28.18
2023-11-23,22,18.96
2023-11-23,23,9.8
2023-11-24,0,1.48
2023-11-24,1,0.1
2023-11-24,2,0.12
2023-11-24,3,0.34
2023-11-24,4,1.55
2023-11-24,5,31.61
2023-11-24,6,66.11
2023-11-24,7,74.53
2023-11-24,8,80.14
2023-11-24,9,78.57
2023-11-24,10,77.66
2023-11-24,11,74.73
2023-11-24,12,71.81
2023-11-24,13,71.45
2023-11-24,14,72.27
2023-11-24,15,71.45
2023-11-24,16,74.87
2023-11-24,17,76.49
2023-11-24,18,77.61
2023-11-24,19,76.35
2023-11-24,20,78.97
2023-11-24,21,74.74
2023-11-24,22,77.56
2023-11-24,23,72.84
